0.760368 0.355463 0.355468
0.761996 0.355645 0.355649
0.763626 0.355825 0.35583
0.76526 0.356004 0.356009
0.766895 0.356182 0.356187
0.768534 0.356359 0.356363
0.770175 0.356534 0.356539
0.771819 0.356708 0.356713
0.773465 0.356881 0.356886
0.775114 0.357053 0.357057
0.776766 0.357223 0.357228
0.778421 0.357392 0.357397
0.780078 0.35756 0.357565
0.781738 0.357727 0.357731
0.783401 0.357892 0.357896
0.785066 0.358056 0.35806
0.786734 0.358219 0.358223
0.788405 0.35838 0.358385
0.790079 0.35854 0.358545
0.791756 0.358699 0.358704
0.793435 0.358857 0.358862
0.795117 0.359013 0.359018
